No.,주문번호,상품명,상품번호,옵션명,"구	매	자",결제일자,주문상태,상품가격,건수,판매가격,결제수수료
4187,62585349980,미러 선글라스,297312973,렌즈color: 실버,"권	*	희",2015-06-25 23:54,구매확정,15000,1,15000,448
4188,62685370880,오리의 여행,301503864,,"문	*	애",2015-06-26 0:10,배송중,18000,1,18000,672
4189,62685370880,알리 나시,295508944,color: 핑크,"강	*	경",2015-06-26 0:10,배송중,26000,1,26000,971
4190,62685370880,원더2 선글라스,303096494,color: 핑크&블루,"김	*	선",2015-06-26 0:10,배송중,20000,1,20000,560
4191,62685425280,호피 선글라스,298261995,color: 블루,"황	*	주",2015-06-26 0:59,배송완료,15000,1,15000,448
4192,62685458220,호피 선글라스,298261995,color: 블루,"이	*	정",2015-06-26 1:46,배송완료,15000,1,15000,448
4193,62685509490,홀터 롱 원피스,301503246,color: 베이지,"황	*	주",2015-06-26 4:02,취소,69000,1,69000,2580
4194,62685509490,투웨이 반지,302602814,,"전	*	",2015-06-26 4:02,취소,12000,1,12000,336
4195,62685509490,피스 5set ring,305529950,color: 터키석,"천	*	숙",2015-06-26 4:02,취소,15000,1,15000,561
4196,62685511110,피스 5set ring,305529950,color: 터키석,"김	*	란",2015-06-26 4:11,배송중,15000,1,15000,561
4197,62685511110,투웨이 반지,302602814,,"이	*	영",2015-06-26 4:11,배송중,12000,1,12000,336
4198,62685511110,홀터 롱 원피스,301503246,color: 베이지,"이	*	희",2015-06-26 4:11,배송중,69000,1,69000,2580
4199,62685619010,호피 선글라스,298261995,color: 블루,"김	*	혜",2015-06-26 9:07,구매확정,15000,1,15000,448
4200,62583897580,원더2 선글라스,303096494,color: 핑크&블루,"최	*	주",2015-06-26 9:43,배송완료,20000,1,20000,150
4201,62685668640,피스 5set ring,305529950,color: 호마이카블랙,"강	*	아",2015-06-26 9:46,배송완료,15000,1,15000,560
4202,62685668640,피스 5set ring,305529950,color: 터키석,"김	*	림",2015-06-26 9:46,배송완료,15000,1,15000,560
4203,62685729150,미니태슬 이어링,304525199,color: 화이트,"고	*	미",2015-06-26 10:27,배송완료,8000,2,16000,597
4204,62685811140,원더2 선글라스,303096494,color: 블랙&화이트,"하	*	주",2015-06-26 11:13,배송완료,20000,1,20000,577
4205,62685811140,원더2 선글라스,303096494,color: 실버,"조	*	옥",2015-06-26 11:13,배송완료,20000,1,20000,577
4206,62685671640,원더 선글라스,300424545,color: 핑크,"황	*	연",2015-06-26 12:03,배송완료,20000,1,20000,150
4207,62685944820,피스 5set ring,305529950,color: 호마이카블랙,"김	*	민",2015-06-26 12:31,배송중,15000,1,15000,561
4208,62686018440,호피 선글라스,298261995,color: 블루,"이	*	형",2015-06-26 13:17,배송중,15000,1,15000,448
4209,62584659710,호피 선글라스,298261995,color: 블루,"박	*	라",2015-06-26 13:46,배송완료,15000,1,15000,120
4210,62584659710,호피 선글라스,298261995,color: 브론즈,"홍	*	경",2015-06-26 13:46,배송완료,15000,1,15000,120
4211,62686056670,푸룬 원피스,300788916,color: 그린,"김	*	영",2015-06-26 13:53,결제완료,58000,1,58000,275
4212,62686119320,원더2 선글라스,303096494,color: 핑크&블루,"정	*	영",2015-06-26 14:13,배송중,20000,1,20000,561
4213,62686119320,원더2 선글라스,303096494,color: 블랙,"김	*	란",2015-06-26 14:13,배송중,20000,1,20000,561
4214,62686146330,하와이안 원피스,299027189,size: 아이보리,"조	*	지",2015-06-26 14:27,배송중,53000,1,53000,1982
4215,62686214560,멜로 나시,303834594,color: 핑크,"함	*	화",2015-06-26 15:04,배송중,29000,1,29000,1084
4216,62686276410,피스 5set ring,305529950,color: 호마이카블랙,"김	*	영",2015-06-26 15:39,배송중,15000,1,15000,561
4217,62686314070,크리스탈 팔찌,297314150,color: 블랙,"김	*	영",2015-06-26 16:00,배송중,15000,1,15000,448
4218,62279462790,원더2 선글라스,303096494,color: 호피&그린,"김	*	진",2015-06-26 16:13,배송완료,20000,1,20000,150
4219,62686395020,선인장 티셔츠,304338811,color: 아이보리,"이	*	선",2015-06-26 16:47,배송중,29000,1,29000,1084
4220,62686395020,선인장 티셔츠,304338811,color: 네이비,"이	*	리",2015-06-26 16:47,배송중,29000,1,29000,1084
4221,62686411430,미트 원피스,296684582,color: 소라,"김	*	현",2015-06-26 16:56,결제완료,49000,1,49000,1832
4222,62686470420,호피 선글라스,298261995,color: 브론즈,"김	*	현",2015-06-26 17:34,배송완료,15000,1,15000,448
4223,62686480970,미트 원피스,296684582,color: 소라,"김	*	희",2015-06-26 17:42,배송완료,49000,1,49000,1832
4224,62686529030,원더2 선글라스,303096494,color: 블랙,"배	*	은",2015-06-26 18:22,배송완료,20000,1,20000,560
4225,62686640420,원더2 선글라스,303096494,color: 핑크&블루,"유	*	윤",2015-06-26 20:14,배송완료,20000,1,20000,561
4226,62686640420,원더2 선글라스,303096494,color: 블랙&화이트,"신	*	선",2015-06-26 20:14,배송완료,20000,1,20000,561
4227,62686662290,원더2 선글라스,303096494,color: 블랙&화이트,"이	*	민",2015-06-26 20:36,배송완료,20000,1,20000,561
4228,62686705500,양브이 블라우스,301374363,color: 검정,"우	*	재",2015-06-26 21:19,배송완료,42000,1,42000,1570
4229,62686757330,유리볼 귀걸이,301492862,color: 에이비,"정	*	희",2015-06-26 22:08,배송중,15000,2,30000,1121
4230,62686805290,도형 반지set,303368836,타입: 도형,"김	*	현",2015-06-26 22:51,결제완료,12000,1,12000,447
4231,62686805290,레인 선글라스,305792250,color: 실버,"전	*	진",2015-06-26 22:51,결제완료,17000,1,17000,486
4232,62686805290,랩 선글라스,304338859,color: 올블랙,"임	*	섭",2015-06-26 22:51,결제완료,17000,1,17000,486
4233,62686828000,원더2 선글라스,303096494,color: 블랙,"김	*	아",2015-06-26 23:11,배송완료,20000,1,20000,561
4234,62686834250,원더2 선글라스,303096494,color: 핑크&블루,"이	*	미",2015-06-26 23:19,배송완료,20000,1,20000,462
4235,62686834250,호피 선글라스,298261995,color: 블루,"김	*	린",2015-06-26 23:19,배송완료,15000,1,15000,462
4236,62686840390,호피 선글라스,298261995,color: 블루,"유	*	자",2015-06-26 23:23,배송완료,15000,1,15000,448
4237,62686851420,피스 5set ring,305529950,color: 호마이카블랙,"백	*	빈",2015-06-26 23:36,배송중,15000,1,15000,561
4238,62686870790,쓰리디 귀걸이,304336348,color: 핑크,"이	*	혜",2015-06-26 23:56,배송중,10000,1,10000,374
4239,62786888570,원더2 선글라스,303096494,color: 블랙,"조	*	림",2015-06-27 0:13,배송완료,20000,1,20000,560
4240,62786909970,원더2 선글라스,303096494,color: 핑크&블루,"최	*	희",2015-06-27 0:39,배송완료,20000,1,20000,561
4241,62786909970,원더2 선글라스,303096494,color: 블랙&화이트,"이	*	희",2015-06-27 0:39,배송완료,20000,1,20000,561
4242,62786918790,랩 선글라스,304338859,color: 블랙호피,"안	*	연",2015-06-27 0:50,배송완료,17000,1,17000,374
4243,62786936030,원더2 선글라스,303096494,color: 블랙,"박	*	경",2015-06-27 1:14,배송완료,20000,1,20000,577
4244,62786950200,원더2 선글라스,303096494,color: 블랙,"이	*	진",2015-06-27 1:42,배송완료,20000,1,20000,561
4245,62786950200,원더2 선글라스,303096494,color: 블랙&화이트,"조	*	영",2015-06-27 1:42,배송완료,20000,1,20000,561
4246,62786980900,원더2 선글라스,303096494,color: 핑크&블루,"김	*	연",2015-06-27 3:10,배송완료,20000,1,20000,561
4247,62786982910,스트링 원피스,295517767,color: 소라,"박	*	지",2015-06-27 3:19,배송중,33000,1,33000,1234
4248,62787020940,원더2 선글라스,303096494,color: 블랙,"정	*	현",2015-06-27 7:16,배송완료,20000,1,20000,561
4249,62787026890,호피 선글라스,298261995,color: 블루,"박	*	진",2015-06-27 7:35,배송완료,15000,1,15000,462
4250,62787030580,호피 선글라스,298261995,color: 블루,"김	*	월",2015-06-27 7:48,구매확정,15000,1,15000,448
4251,62787037600,원더 선글라스,300424545,color: 실버,"백	*	주",2015-06-27 8:09,배송완료,20000,1,20000,561
4252,62787047970,하프 원피스,304524876,,"김	*	린",2015-06-27 8:33,배송완료,25000,1,25000,935
4253,62787118080,심플 블라우스,305792215,color: 아이보리,"조	*	별",2015-06-27 10:16,배송완료,15000,1,15000,561
4254,62686737720,매니 나시+슬랙스 SET,297321545,color: 블랙 / 바지size: M,"김	*	희",2015-06-27 10:40,배송완료,58000,1,58000,275
4255,62787155750,랩 선글라스,304338859,color: 올블랙,"김	*	아",2015-06-27 10:59,배송완료,17000,1,17000,486
4256,62787156990,랩 선글라스,304338859,color: 그레이,"김	*	옥",2015-06-27 11:02,배송완료,17000,1,17000,486
4257,62787170980,할라 나시,305792112,color: 노랑,"김	*	진",2015-06-27 11:15,취소,25000,1,25000,934
4258,62787208640,랩 선글라스,304338859,color: 올블랙,"이	*	정",2015-06-27 11:54,배송중,17000,1,17000,130
4259,62787208640,랩 선글라스,304338859,color: 블랙호피,"정	*	라",2015-06-27 11:54,배송중,17000,1,17000,130
4260,62787208640,랩 선글라스,304338859,color: 엘로우,"이	*	서",2015-06-27 11:54,배송중,17000,1,17000,130
4261,62787214460,랩 선글라스,304338859,color: 올블랙,"지	*	정",2015-06-27 11:59,배송완료,17000,1,17000,486
4262,62787218090,할라 나시,305792112,color: 노랑,"이	*	희",2015-06-27 12:02,배송중,25000,1,25000,934
4263,62787218090,원더2 선글라스,303096494,color: 핑크&블루,"신	*	람",2015-06-27 12:02,배송중,20000,1,20000,560
4264,62787220020,호피 선글라스,298261995,color: 브라운,"김	*	연",2015-06-27 12:04,배송완료,15000,1,15000,448
4265,62787211100,랩 선글라스,304338859,color: 블랙호피,"안	*	형",2015-06-27 12:05,배송완료,17000,1,17000,134
4266,62787214660,랩 선글라스,304338859,color: 블루,"김	*	현",2015-06-27 12:06,배송완료,17000,1,17000,485
4267,62787253030,원더 선글라스,300424545,color: 실버,"박	*	지",2015-06-27 12:41,배송완료,20000,1,20000,561
4268,62787258870,원더2 선글라스,303096494,color: 핑크&블루,"이	*	언",2015-06-27 12:45,취소,20000,1,20000,560
4269,62787258870,원더2 선글라스,303096494,color: 블랙,"김	*	율",2015-06-27 12:45,취소,20000,1,20000,560
4270,62787261290,랩 선글라스,304338859,color: 올블랙,"한	*	빈",2015-06-27 12:47,배송완료,17000,1,17000,500
4271,62787264450,원더2 선글라스,303096494,color: 블랙,"성	*	희",2015-06-27 12:50,배송완료,20000,1,20000,577
4272,62787265660,원더2 선글라스,303096494,color: 핑크&블루,"박	*	민",2015-06-27 12:52,배송완료,20000,1,20000,560
4273,62787265660,원더2 선글라스,303096494,color: 블랙,"오	*	연",2015-06-27 12:52,배송완료,20000,1,20000,560
4274,62787270630,랩 선글라스,304338859,color: 그레이,"서	*	나",2015-06-27 12:56,배송완료,17000,1,17000,486
4275,62787286300,랩 선글라스,304338859,color: 올블랙,"백	*	정",2015-06-27 13:13,배송완료,17000,1,17000,485
4276,62787308020,랩 선글라스,304338859,color: 올블랙,"김	*	선",2015-06-27 13:36,배송중,17000,1,17000,485
4277,62787308020,원더2 선글라스,303096494,color: 핑크&블루,"유	*	미",2015-06-27 13:36,배송중,20000,1,20000,560
4278,62787308020,원더2 선글라스,303096494,color: 블랙,"안	*	하",2015-06-27 13:36,배송중,20000,1,20000,560
4279,62787311110,데님 스커트,304336313,size: M,"김	*	아",2015-06-27 13:40,결제완료,36000,1,36000,1346
4280,62787312310,랩 선글라스,304338859,color: 올블랙,"안	*	하",2015-06-27 13:41,배송완료,17000,1,17000,486
4281,62787312430,유리볼 귀걸이,301492862,color: 블루,"김	*	아",2015-06-27 13:41,배송중,15000,1,15000,560
4282,62787312430,원더2 선글라스,303096494,color: 블랙,"김	*	경",2015-06-27 13:41,배송중,20000,1,20000,560
4283,62787312010,심플 블라우스,305792215,color: 아이보리,"이	*	진",2015-06-27 13:42,배송완료,15000,1,15000,561
4284,62787327410,스톤 선글라스,301958734,color: 브라운,"임	*	린",2015-06-27 13:56,배송중,20000,1,20000,561
4285,62686312770,퀸즈 나시,302346917,,"문	*	윤",2015-06-27 13:56,배송완료,59000,1,59000,1276
4286,62787341160,호피 선글라스,298261995,color: 블루,"남	*	경",2015-06-27 14:09,배송완료,15000,1,15000,448
4287,62483306820,호피 선글라스,298261995,color: 브론즈,"김	*	애",2015-06-27 14:13,배송완료,15000,1,15000,120
4288,62787352120,랩 선글라스,304338859,color: 블루,"이	*	해",2015-06-27 14:22,배송완료,17000,1,17000,486
4289,62787355440,제임 선글라스,302719274,color: 그레이,"신	*	영",2015-06-27 14:28,배송완료,18000,1,18000,150
4290,62787373460,랩 선글라스,304338859,color: 올블랙,"최	*	선",2015-06-27 14:42,배송완료,17000,1,17000,486
4291,62787403750,랩 선글라스,304338859,color: 블랙호피,"이	*	연",2015-06-27 15:15,배송중,17000,1,17000,486
4292,62787406770,원더2 선글라스,303096494,color: 호피&그린,"최	*	영",2015-06-27 15:19,결제완료,20000,1,20000,576
4293,62787408300,랩 선글라스,304338859,color: 블랙호피,"석	*	희",2015-06-27 15:21,결제완료,17000,1,17000,486
4294,62787408300,랩 선글라스,304338859,color: 화이트&실버,"구	*	희",2015-06-27 15:21,결제완료,17000,1,17000,486
4295,62787422530,랩 선글라스,304338859,color: 엘로우,"정	*	정",2015-06-27 15:35,배송완료,17000,1,17000,500
4296,62787440620,호피 선글라스,298261995,color: 블루,"우	*	교",2015-06-27 15:54,배송중,15000,1,15000,448
4297,62787440620,유리볼 귀걸이,301492862,color: 에이비,"민	*	홍",2015-06-27 15:54,배송중,15000,1,15000,561
4298,62787438410,랩 선글라스,304338859,color: 블랙호피,"조	*	식",2015-06-27 15:54,배송중,17000,1,17000,500
4299,62787467470,랩 선글라스,304338859,color: 블랙호피,"안	*	라",2015-06-27 16:22,배송중,17000,1,17000,223
4300,62787467470,랩 선글라스,304338859,color: 올블랙,"박	*	미",2015-06-27 16:22,배송중,17000,1,17000,223
4301,62787483540,호피 선글라스,298261995,color: 브라운,"박	*	지",2015-06-27 16:38,구매확정,15000,1,15000,447
4302,62787498700,랩 선글라스,304338859,color: 화이트&실버,"최	*	영",2015-06-27 16:54,배송완료,17000,1,17000,486
4303,62787503580,랩 선글라스,304338859,color: 블랙호피,"손	*	영",2015-06-27 16:58,배송중,17000,1,17000,486
4304,62787515340,원더2 선글라스,303096494,color: 호피&그린,"김	*	애",2015-06-27 17:11,배송중,20000,1,20000,561
4305,62787544140,랩 선글라스,304338859,color: 블랙호피,"전	*	희",2015-06-27 17:41,배송중,17000,1,17000,486
4306,62787569160,랩 선글라스,304338859,color: 블랙호피,"김	*	주",2015-06-27 18:10,배송중,17000,1,17000,500
4307,62787181180,랩 선글라스,304338859,color: 올블랙,"이	*	나",2015-06-27 18:19,배송중,17000,1,17000,130
4308,62787181180,랩 선글라스,304338859,color: 블랙호피,"박	*	연",2015-06-27 18:19,배송중,17000,1,17000,130
4309,62787394380,랩 선글라스,304338859,color: 올블랙,"안	*	하",2015-06-27 18:26,구매확정,17000,1,17000,130
4310,62787591340,썸머 폴라,296129835,color: 소라,"민	*	홍",2015-06-27 18:35,배송중,39000,1,39000,1458
4311,62787595230,캐슬 점프슈트,300789364,color: 카키,"이	*	해",2015-06-27 18:41,배송중,47000,1,47000,1757
4312,62787595230,펜스 원피스,304525109,,"안	*	하",2015-06-27 18:41,배송중,38000,1,38000,1421
4313,62787610380,원더2 선글라스,303096494,color: 블랙,"김	*	성",2015-06-27 19:21,구매확정,20000,1,20000,152
4314,62787652340,원더2 선글라스,303096494,color: 핑크&블루,"김	*	란",2015-06-27 19:51,배송완료,20000,1,20000,561
4315,62787652340,레인 선글라스,305792250,color: 그린,"박	*	혜",2015-06-27 19:51,배송완료,17000,1,17000,486
4316,62787652340,원더 선글라스,300424545,color: 실버,"김	*	혜",2015-06-27 19:51,배송완료,20000,1,20000,561
4317,62585249810,선인장 티셔츠,304338811,color: 아이보리,"최	*	현",2015-06-27 19:53,배송중,29000,1,29000,275
4318,62787671330,랩 선글라스,304338859,color: 올블랙,"김	*	우",2015-06-27 20:13,결제완료,17000,1,17000,486
4319,62686314300,원더 선글라스,300424545,color: 실버,"장	*	선",2015-06-27 20:22,배송완료,20000,1,20000,150
4320,62787659540,랩 선글라스,304338859,color: 블랙호피,"김	*	신",2015-06-27 20:33,배송중,17000,1,17000,130
4321,62787713020,무드 점프수트,299253790,color: 블랙,"강	*	연",2015-06-27 20:58,배송중,42000,1,42000,1570
4322,62787713020,원더2 선글라스,303096494,color: 블랙,"김	*	영",2015-06-27 20:58,배송중,20000,1,20000,561
4323,62787726960,피에 원피스,305529963,color: 초록,"강	*	인",2015-06-27 21:12,배송완료,52000,1,52000,1944
4324,62787769130,랩 선글라스,304338859,color: 블랙호피,"오	*	현",2015-06-27 21:55,배송중,17000,1,17000,500
4325,62787773320,원더2 선글라스,303096494,color: 블랙&화이트,"우	*	나",2015-06-27 21:58,배송중,20000,1,20000,561
4326,62787776850,레인 선글라스,305792250,color: 그린,"배	*	미",2015-06-27 22:02,배송완료,17000,1,17000,500
4327,62787776850,레인 선글라스,305792250,color: 엘로우,"심	*	미",2015-06-27 22:02,배송완료,17000,1,17000,500
